state,traditional_method,se.traditional_method,year,pred,pred_upper,pred_lower
Africa:Senegal:Dakar,,,2011,0.0057469870997904,0.0099903888132439,0.0031893610885984
Africa:Senegal:Dakar,0.0,0.0,2012,0.0057461298244147,0.0099927806094783,0.0031864929073055
Africa:Senegal:Dakar,,,2013,0.00573792091406,0.0099861600656775,0.0031778783239329
Africa:Senegal:Dakar,0.0,0.0,2014,0.0057319226551347,0.0099824117955403,0.0031705259942576
Africa:Senegal:Dakar,0.0,0.0,2015,0.0057249019110617,0.0099779682642226,0.0031620380350402
Africa:Senegal:Dakar,0.0,0.0,2016,0.0057189151847764,0.0099742042153683,0.0031545803634922
Africa:Senegal:Dakar,0.0016085861407105,0.0016387968506961,2017,0.00571149537549,0.0099681149684057,0.0031464678595033
Africa:Senegal:Dakar,0.0,0.0,2018,0.0057175828294927,0.0099844978741424,0.0031467575996881
Africa:Senegal:Dakar,0.0,0.0,2019,0.0057287576934107,0.0100086668810209,0.0031505024666846
Africa:Senegal:Dakar,,,2020,0.0057256794189355,0.0100121347393158,0.0031440824907007
Africa:Senegal:Dakar,,,2021,0.0057261369650706,0.010021298797187,0.0031394911603134
Africa:Senegal:Dakar,,,2022,0.0057265780509257,0.0100304976416091,0.0031349658395959
Africa:Senegal:Dakar,,,2023,0.0057270113575513,0.0100396455198706,0.0031306086611478
Africa:Senegal:Dakar,,,2024,0.0057274417293409,0.0100487595043281,0.0031264575567906
Africa:Senegal:Dakar,,,2025,0.0057278721213133,0.0100578752101269,0.0031218920809012
Africa:Senegal:Sédhiou,,,1990,0.0141671036548994,0.0227739015539982,0.0093577450518974
Africa:Senegal:Sédhiou,,,1991,0.0141685317044426,0.0227273929248014,0.0093692473765885
Africa:Senegal:Sédhiou,,,1992,0.0141700091354447,0.0226775518720157,0.0093807205199429
Africa:Senegal:Sédhiou,0.0,0.0,1993,0.0141894765032951,0.0226545170388236,0.0094046466199336
Africa:Senegal:Sédhiou,,,1994,0.0141522828892106,0.0224833002981641,0.0093936784795165
Africa:Senegal:Sédhiou,,,1995,0.0141325118502635,0.022343182090674,0.0093927023068334
Africa:Senegal:Sédhiou,,,1996,0.0141126391525445,0.0222071681303871,0.0093913156638544
Africa:Senegal:Sédhiou,,,1997,0.0140923502648852,0.0220782578613034,0.0093907366753548
Africa:Senegal:Sédhiou,,,1998,0.0140718543529051,0.0219563070946222,0.0093905681208357
Africa:Senegal:Sédhiou,,,1999,0.0140510552363137,0.0218368547142669,0.0093892571514507
Africa:Senegal:Sédhiou,,,2000,0.0140298779609653,0.0217270402413364,0.0093864206809664
Africa:Senegal:Sédhiou,,,2001,0.0140084192855184,0.0216235404085559,0.0093836773973323
Africa:Senegal:Sédhiou,,,2002,0.0139866773119658,0.0215245042742786,0.0093809980767678
Africa:Senegal:Sédhiou,,,2003,0.0139645700003263,0.021431065343363,0.0093780549090157
Africa:Senegal:Sédhiou,,,2004,0.0139421093843084,0.0213432475178618,0.0093747164246102
Africa:Senegal:Sédhiou,0.0054622827715376,0.0055234428033378,2005,0.0139147831645566,0.0212501291795666,0.0093697556687076
Africa:Senegal:Sédhiou,,,2006,0.0139050921177527,0.0212115916877567,0.0093687807929171
Africa:Senegal:Sédhiou,,,2007,0.0138908287901291,0.0211642153814778,0.0093664851982978
Africa:Senegal:Sédhiou,,,2008,0.0138764890263534,0.0211193685755602,0.0093640250640189
Africa:Senegal:Sédhiou,,,2009,0.0138620572295614,0.0210783702501272,0.0093614314659224
Africa:Senegal:Sédhiou,0.0137387788467918,0.0076602589754909,2010,0.013839554107021,0.0210226737196932,0.009355880984504
Africa:Senegal:Sédhiou,,,2011,0.0138454541359681,0.0210309892942506,0.0093592618669563
Africa:Senegal:Sédhiou,0.0343293184827749,0.0157132399626886,2012,0.0138486486774664,0.0210239605146865,0.0093662923595899
Africa:Senegal:Sédhiou,,,2013,0.0138255508730548,0.0210059421972696,0.0093424590727486
Africa:Senegal:Sédhiou,0.007003466812814,0.0072838819742919,2014,0.0138080622815591,0.0209877307880509,0.0093256747957069
Africa:Senegal:Sédhiou,0.0179535128825058,0.0146015635192433,2015,0.0137895258701678,0.0209735111901222,0.0093047267618789
Africa:Senegal:Sédhiou,0.0,0.0,2016,0.013772808810606,0.0209677083956138,0.0092818315109328
Africa:Senegal:Sédhiou,0.0038680705505829,0.0040096106168053,2017,0.0137530070354209,0.0209536330574347,0.0092578498196621
Africa:Senegal:Sédhiou,0.0062515451687021,0.0063709694892304,2018,0.013765477755276,0.0209898451449978,0.0092558166784449
Africa:Senegal:Sédhiou,0.0,0.0,2019,0.0137916615974478,0.0210546314128242,0.0092624752188476
Africa:Senegal:Sédhiou,,,2020,0.0137835710428349,0.0210755076200211,0.0092408427105428
Africa:Senegal:Sédhiou,,,2021,0.0137838422413039,0.0211064971030562,0.0092252883528487
Africa:Senegal:Sédhiou,,,2022,0.0137841535737544,0.0211370660624472,0.0092079044408278
Africa:Senegal:Sédhiou,,,2023,0.0137845819224345,0.0211673262530748,0.0091911251729803
Africa:Senegal:Sédhiou,,,2024,0.0137850068884879,0.0211976577790318,0.0091758539746866
Africa:Senegal:Sédhiou,,,2025,0.0137854306792376,0.0212325860347389,0.0091591881837205
Africa:Senegal:Tambacounda,,,1990,0.006986887880104,0.0123046960757769,0.0035229845206221
Africa:Senegal:Tambacounda,,,1991,0.0069876348860901,0.0122840303902508,0.0035256773844526
Africa:Senegal:Tambacounda,,,1992,0.0069883943949081,0.0122652164493464,0.0035282738163843
Africa:Senegal:Tambacounda,0.0,0.0,1993,0.0069981573056995,0.0122568157974499,0.0035351561451008
Africa:Senegal:Tambacounda,,,1994,0.0069774845888285,0.0121924001855671,0.003528920031661
Africa:Senegal:Tambacounda,,,1995,0.0069656917002481,0.0121396265940482,0.0035268835808179
Africa:Senegal:Tambacounda,,,1996,0.0069537904297642,0.0120878855197192,0.0035247010105213
Africa:Senegal:Tambacounda,,,1997,0.0069417823962738,0.0120375391995277,0.0035223854481736
Africa:Senegal:Tambacounda,,,1998,0.0069296688922035,0.0119890163840982,0.0035199416362294
Africa:Senegal:Tambacounda,,,1999,0.0069174587132709,0.0119424466641083,0.0035173338423657
Africa:Senegal:Tambacounda,,,2000,0.0069051564791758,0.0119010307990195,0.0035145604326911
Africa:Senegal:Tambacounda,,,2001,0.0068927726186153,0.0118644955444887,0.0035116042728016
Africa:Senegal:Tambacounda,,,2002,0.0068803132013378,0.0118299473844918,0.0035084666261416
Africa:Senegal:Tambacounda,,,2003,0.0068677737986906,0.0117970287120928,0.0035051675038246
Africa:Senegal:Tambacounda,,,2004,0.006855157322278,0.0117658284159053,0.0035017044027557
Africa:Senegal:Tambacounda,0.0,0.0,2005,0.0068402009786406,0.0117313143768098,0.0034975116287037
Africa:Senegal:Tambacounda,,,2006,0.0068335210330188,0.0117185398099189,0.0034950526947453
Africa:Senegal:Tambacounda,,,2007,0.0068246201489687,0.0117013391570576,0.0034919342534623
Africa:Senegal:Tambacounda,,,2008,0.0068157056569143,0.0116848299109281,0.0034887256401906
Africa:Senegal:Tambacounda,,,2009,0.0068067741795688,0.0116690346742063,0.003485433031316
Africa:Senegal:Tambacounda,0.0,0.0,2010,0.0067937796941956,0.0116449202095247,0.0034810874557429
Africa:Senegal:Tambacounda,,,2011,0.006795359033994,0.0116522137982603,0.0034801754559563
Africa:Senegal:Tambacounda,0.0,0.0,2012,0.0067953780555208,0.0116530716399509,0.0034796104202285
Africa:Senegal:Tambacounda,,,2013,0.0067862774578704,0.0116456275219408,0.0034737398979841
Africa:Senegal:Tambacounda,0.0,0.0,2014,0.0067798599989504,0.011640650641587,0.0034692498708646
Africa:Senegal:Tambacounda,0.0,0.0,2015,0.0067721436157879,0.0116355143250863,0.0034636837908113
Africa:Senegal:Tambacounda,0.0,0.0,2016,0.0067657040238456,0.011631848015471,0.003458838536189
Africa:Senegal:Tambacounda,0.0,0.0,2017,0.0067576735935982,0.0116265142016964,0.0034528982840906
Africa:Senegal:Tambacounda,0.0,0.0,2018,0.0067648400786183,0.0116450837370743,0.0034536353491331
Africa:Senegal:Tambacounda,0.0,0.0,2019,0.0067783297394384,0.0116750805473935,0.003456543196502
Africa:Senegal:Tambacounda,,,2020,0.0067742363736671,0.0116800730755134,0.0034514140977097
Africa:Senegal:Tambacounda,,,2021,0.0067744144675262,0.0116918111873636,0.003447890648656
Africa:Senegal:Tambacounda,,,2022,0.0067745799804571,0.0117038681038828,0.003444299738793
Africa:Senegal:Tambacounda,,,2023,0.0067747336607672,0.0117162291668839,0.0034406445627068
Africa:Senegal:Tambacounda,,,2024,0.0067748708904628,0.0117289584458105,0.0034369830574848
Africa:Senegal:Tambacounda,,,2025,0.0067749954572131,0.0117420769992745,0.0034331495471423
Africa:Senegal:Thiès,,,1990,0.0055849414483354,0.009675815435055,0.0029421052041539
Africa:Senegal:Thiès,,,1991,0.0055855895126474,0.0096607169652914,0.0029446278283896
Africa:Senegal:Thiès,,,1992,0.0055862570121896,0.0096455253715233,0.0029471931009609
Africa:Senegal:Thiès,0.0,0.0,1993,0.0055941451685299,0.0096375536399295,0.0029537571667594
Africa:Senegal:Thiès,,,1994,0.0055770910284725,0.0095933842646012,0.0029484238198227
Africa:Senegal:Thiès,,,1995,0.0055672233713597,0.0095584406089274,0.0029465207913899
Africa:Senegal:Thiès,,,1996,0.0055572622499653,0.0095254551327395,0.0029445398137383
Africa:Senegal:Thiès,,,1997,0.0055472086259923,0.0094942564631584,0.0029424547481825
Africa:Senegal:Thiès,,,1998,0.0055370641148077,0.009464685408509,0.0029402465271368
Africa:Senegal:Thiès,,,1999,0.0055268310588184,0.0094366074692105,0.0029379012332768
Africa:Senegal:Thiès,,,2000,0.0055165125324773,0.0094099178228768,0.0029354085409223
Africa:Senegal:Thiès,,,2001,0.0055061123323283,0.0093845402624845,0.0029327605786963
Africa:Senegal:Thiès,,,2002,0.0054956349643816,0.0093604223320243,0.0029299511677978
Africa:Senegal:Thiès,,,2003,0.0054850856194566,0.0093375287733801,0.00292697538614
Africa:Senegal:Thiès,,,2004,0.0054744539103416,0.0093158348293522,0.0029238293024936
Africa:Senegal:Thiès,0.0,0.0,2005,0.0054619473540589,0.0092915911405471,0.0029200077464769
Africa:Senegal:Thiès,,,2006,0.0054562379226607,0.0092822216740865,0.0029178312913716
Africa:Senegal:Thiès,,,2007,0.005448713491816,0.0092695562592995,0.0029150506199361
Africa:Senegal:Thiès,,,2008,0.0054411716227662,0.009257299809197,0.0029120876756001
Africa:Senegal:Thiès,,,2009,0.0054336100425309,0.0092454649969899,0.0029088901001007
Africa:Senegal:Thiès,0.0,0.0,2010,0.0054227703372093,0.0092276503984071,0.0029045498556525
Africa:Senegal:Thiès,,,2011,0.0054236365892727,0.0092313999324249,0.0029041859050305
Africa:Senegal:Thiès,0.0,0.0,2012,0.0054232233131973,0.0092310322238977,0.0029038230306937
Africa:Senegal:Thiès,,,2013,0.0054154562278352,0.0092234153001524,0.002899008250665
Africa:Senegal:Thiès,0.0,0.0,2014,0.0054098165815989,0.0092180159929538,0.0028953206339565
Africa:Senegal:Thiès,0.0,0.0,2015,0.0054031389122124,0.0092125653800284,0.0028905848288385
Africa:Senegal:Thiès,0.0066578928064925,0.0066487388673733,2016,0.0053974704728376,0.0092072081056954,0.0028867917261584
Africa:Senegal:Thiès,0.0019474694526283,0.0019251890744142,2017,0.0053903450882884,0.0092018350347749,0.0028812836625145
Africa:Senegal:Thiès,0.0,0.0,2018,0.0053964330710723,0.0092166997570493,0.0028816286317392
Africa:Senegal:Thiès,0.0,0.0,2019,0.0054075551205746,0.0092397064287723,0.0028839857893593
Africa:Senegal:Thiès,,,2020,0.0054045261368675,0.0092432891914816,0.0028791674263327
Africa:Senegal:Thiès,,,2021,0.0054049062805461,0.0092521761504548,0.0028757543398626
Africa:Senegal:Thiès,,,2022,0.0054052520033517,0.0092613719157854,0.002872300398835
Africa:Senegal:Thiès,,,2023,0.0054055643363066,0.0092707880695921,0.0028687994965505
Africa:Senegal:Thiès,,,2024,0.0054058441625648,0.0092803914405496,0.0028652582453638
Africa:Senegal:Thiès,,,2025,0.0054060921635141,0.0092901770699472,0.0028616816951772
Africa:Senegal:Ziguinchor,,,1990,0.0185096229940303,0.0284393792109324,0.0125735366141291
Africa:Senegal:Ziguinchor,,,1991,0.0185124401764338,0.0283700204524347,0.0125885458728648
Africa:Senegal:Ziguinchor,,,1992,0.0185155137062723,0.0282985684083094,0.0126030286218925
Africa:Senegal:Ziguinchor,0.0789473684210526,0.0459951749455163,1993,0.0185432926240308,0.0282502777578559,0.0126330734842553
Africa:Senegal:Ziguinchor,,,1994,0.0184861111073178,0.0280101492974384,0.0126097393482709
Africa:Senegal:Ziguinchor,,,1995,0.0184529982880902,0.0278046117556774,0.0126043346414548
Africa:Senegal:Ziguinchor,,,1996,0.0184195237345319,0.027604131959581,0.0125978203527142
Africa:Senegal:Ziguinchor,,,1997,0.0183858766522402,0.0274210461152207,0.0125903470798317
Africa:Senegal:Ziguinchor,,,1998,0.0183519261639728,0.0272459002854373,0.0125852942311739
Africa:Senegal:Ziguinchor,,,1999,0.0183176304622938,0.0270788985633414,0.0125774319338366
Africa:Senegal:Ziguinchor,,,2000,0.0182829902943478,0.0269194568693188,0.0125715202527976
Africa:Senegal:Ziguinchor,,,2001,0.0182480118704686,0.0267688174077602,0.0125647947668543
Africa:Senegal:Ziguinchor,,,2002,0.0182126054446137,0.0266310010235462,0.0125575021835101
Africa:Senegal:Ziguinchor,,,2003,0.0181767371490796,0.0264983703583935,0.0125519921595623
Africa:Senegal:Ziguinchor,,,2004,0.0181404169245715,0.0263734856663762,0.0125452513091948
Africa:Senegal:Ziguinchor,0.0210481597639491,0.0080335426927073,2005,0.018097933286468,0.0262376823136645,0.0125382228457619
Africa:Senegal:Ziguinchor,,,2006,0.0180730760194014,0.0261861280326578,0.0125243367404027
Africa:Senegal:Ziguinchor,,,2007,0.0180426226304763,0.0261214452595745,0.0125111180855925
Africa:Senegal:Ziguinchor,,,2008,0.0180122331783786,0.0260585203236676,0.012498011910326
Africa:Senegal:Ziguinchor,,,2009,0.017981888721727,0.0259974648462598,0.012485038270297
Africa:Senegal:Ziguinchor,0.0020614495127212,0.0020784056916995,2010,0.0179408885639506,0.0259207793248462,0.012467081999348
Africa:Senegal:Ziguinchor,,,2011,0.0179429647132579,0.0259166634174588,0.0124709400072588
Africa:Senegal:Ziguinchor,0.0117587169293365,0.0077596095973565,2012,0.0179407984381516,0.0258985619170748,0.0124762200585717
Africa:Senegal:Ziguinchor,,,2013,0.0179179659242484,0.0258720530923711,0.0124588670326689
Africa:Senegal:Ziguinchor,0.0324182384876687,0.0202206043278473,2014,0.0179021737229156,0.025847220416684,0.0124494672459814
Africa:Senegal:Ziguinchor,0.0060721485704285,0.0060322212405133,2015,0.0178791938283167,0.0258253024558594,0.0124287459775067
Africa:Senegal:Ziguinchor,0.0067030406121807,0.0064216802249546,2016,0.0178628902138821,0.0258153136476985,0.012410411910618
Africa:Senegal:Ziguinchor,0.0077593673455815,0.005373878634576,2017,0.0178451653665552,0.0258023304649637,0.0123915665631334
Africa:Senegal:Ziguinchor,0.0084064025932806,0.0080407060757892,2018,0.0178715968038598,0.0258554950336589,0.0123990525699035
Africa:Senegal:Ziguinchor,0.0354682782408084,0.0133580155730831,2019,0.0179169938200323,0.0259312129109009,0.0124208600169886
Africa:Senegal:Ziguinchor,,,2020,0.0179049257868742,0.0259659191851437,0.0123879140360602
Africa:Senegal:Ziguinchor,,,2021,0.0179046459866568,0.0260083123946485,0.0123617521944985
Africa:Senegal:Ziguinchor,,,2022,0.0179045099885851,0.0260507046786134,0.0123392055888935
Africa:Senegal:Ziguinchor,,,2023,0.0179045518369632,0.0260935047704254,0.0123138676524281
Africa:Senegal:Ziguinchor,,,2024,0.0179048034686967,0.0261365893764931,0.0122920871954782
Africa:Senegal:Ziguinchor,,,2025,0.0179051994140749,0.0261807777546729,0.0122665313970167
Africa:Senegal:Kédougou,,,1990,0.0072767748472389,0.0163761520442351,0.0029265980040141
Africa:Senegal:Kédougou,,,1991,0.0072772318467928,0.0163602100609895,0.0029282876461338
Africa:Senegal:Kédougou,,,1992,0.007277702117183,0.0163444897519385,0.0029299402890892
Africa:Senegal:Kédougou,0.0,0.0,1993,0.0072872314631803,0.0163452039190003,0.0029352031516005
Africa:Senegal:Kédougou,,,1994,0.0072658972163605,0.0162735577167786,0.002929407182754
Africa:Senegal:Kédougou,,,1995,0.0072535584385112,0.0162197366983496,0.0029271518800516
Africa:Senegal:Kédougou,,,1996,0.0072411713022732,0.0161675724477447,0.0029247874753892
Africa:Senegal:Kédougou,,,1997,0.0072287501624921,0.0161170184965048,0.0029223919171458
Africa:Senegal:Kédougou,,,1998,0.0072162849200402,0.0160678691716538,0.0029198891804849
Africa:Senegal:Kédougou,,,1999,0.0072037764259035,0.0160201919666331,0.0029169989310651
Africa:Senegal:Kédougou,,,2000,0.0071911921881479,0.0159740575504496,0.002913946285251
Africa:Senegal:Kédougou,,,2001,0.0071785169424289,0.0159294740921638,0.0029107771574651
Africa:Senegal:Kédougou,,,2002,0.0071658139655798,0.0158864576290699,0.0029074881290711
Africa:Senegal:Kédougou,,,2003,0.0071530847973642,0.0158450130388876,0.0029040759791172
Africa:Senegal:Kédougou,,,2004,0.0071403313333908,0.0158057581705279,0.0029005376869621
Africa:Senegal:Kédougou,0.0,0.0,2005,0.0071253152590746,0.015766058437145,0.0028962065077603
Africa:Senegal:Kédougou,,,2006,0.0071187005874428,0.0157498178296167,0.0028941140765256
Africa:Senegal:Kédougou,,,2007,0.0071098485577538,0.0157282514729635,0.0028913010163052
Africa:Senegal:Kédougou,,,2008,0.0071009980774015,0.0157071857959283,0.0028884336968478
Africa:Senegal:Kédougou,,,2009,0.0070921474997685,0.0156866318334447,0.0028855146521403
Africa:Senegal:Kédougou,0.0093316018972893,0.0095248393294987,2010,0.0070791816855588,0.0156554805368768,0.0028816029081139
Africa:Senegal:Kédougou,,,2011,0.0070806959399098,0.0156640193846373,0.0028807054818808
Africa:Senegal:Kédougou,0.0,0.0,2012,0.0070806250403328,0.0156654146003604,0.00288000399978
Africa:Senegal:Kédougou,,,2013,0.0070713170411432,0.0156532484547867,0.0028748272700595
Africa:Senegal:Kédougou,0.0,0.0,2014,0.0070647237215174,0.0156450620838198,0.0028708390631347
Africa:Senegal:Kédougou,0.0,0.0,2015,0.0070567978763561,0.0156358076180388,0.0028660252440102
Africa:Senegal:Kédougou,0.0,0.0,2016,0.0070501276356341,0.0156290202356398,0.0028618566404471
Africa:Senegal:Kédougou,0.0,0.0,2017,0.0070418549307892,0.0156191837686586,0.0028568291288797
Africa:Senegal:Kédougou,0.0,0.0,2018,0.007049018175297,0.0156399256312583,0.0028581126895609
Africa:Senegal:Kédougou,0.0,0.0,2019,0.0070626355802482,0.0156740464170007,0.0028616089356007
Africa:Senegal:Kédougou,,,2020,0.0070583287526992,0.0156755685763445,0.0028577823837316
Africa:Senegal:Kédougou,,,2021,0.0070583803940207,0.0156855448576903,0.002855498842178
Africa:Senegal:Kédougou,,,2022,0.0070584333923346,0.015695755539625,0.0028531832464157
Africa:Senegal:Kédougou,,,2023,0.0070584878667898,0.0157061987912821,0.0028508362533097
Africa:Senegal:Kédougou,,,2024,0.0070585439268141,0.0157168726164338,0.0028484585138327
Africa:Senegal:Kédougou,,,2025,0.0070586016816731,0.0157277748443558,0.0028460507373204
Africa:Senegal:Kolda,,,1990,0.0100821674326944,0.0172834009185717,0.0058662685094044
Africa:Senegal:Kolda,,,1991,0.0100831658562611,0.0172528478680259,0.0058716578912277
Africa:Senegal:Kolda,,,1992,0.0100842019784838,0.0172226842625076,0.0058770425417251
Africa:Senegal:Kolda,0.0227272727272727,0.0219310312227563,1993,0.010097818871435,0.0172084194490437,0.00589064888595
Africa:Senegal:Kolda,,,1994,0.0100687169190314,0.0171059413804925,0.0058788041520719
Africa:Senegal:Kolda,,,1995,0.0100519760740027,0.0170219194995015,0.0058749740469481
Africa:Senegal:Kolda,,,1996,0.0100350560347395,0.0169409728144551,0.0058709119541742
Africa:Senegal:Kolda,,,1997,0.0100179583076451,0.016862973871403,0.0058665917024206
Africa:Senegal:Kolda,,,1998,0.0100006860842527,0.0167878593836513,0.0058619944057255
Africa:Senegal:Kolda,,,1999,0.0099832432737916,0.0167156432317995,0.0058571081201585
Africa:Senegal:Kolda,,,2000,0.0099656328044341,0.0166473824948279,0.0058518915170099
Africa:Senegal:Kolda,,,2001,0.009947864074324,0.0165865935131671,0.0058463887281518
Africa:Senegal:Kolda,,,2002,0.0099299410072196,0.0165281516215111,0.0058405948541878
Africa:Senegal:Kolda,,,2003,0.0099118678169221,0.0164722534106384,0.0058345038758418
Africa:Senegal:Kolda,,,2004,0.0098936488357861,0.016419066880117,0.0058281093310645
Africa:Senegal:Kolda,0.010661294732278,0.0104371433006059,2005,0.0098722134473253,0.0163608016756808,0.0058205524717322
Africa:Senegal:Kolda,,,2006,0.0098620119068002,0.0163382202830354,0.0058152137650255
Africa:Senegal:Kolda,,,2007,0.0098487126196201,0.0163086847691501,0.0058088861260977
Africa:Senegal:Kolda,,,2008,0.0098353861491907,0.0162801489316378,0.0058024321578817
Africa:Senegal:Kolda,,,2009,0.0098220277285613,0.0162526470496212,0.0057958627748655
Africa:Senegal:Kolda,0.0084360621375714,0.0062640125427643,2010,0.0098029883984044,0.0162140055478759,0.0057875411479847
Africa:Senegal:Kolda,,,2011,0.0098044776349495,0.0162236633867576,0.0057848873260476
Africa:Senegal:Kolda,0.0059976932426855,0.0059816385076474,2012,0.0098037336265727,0.0162230139011316,0.0057835547096049
Africa:Senegal:Kolda,,,2013,0.0097912280913031,0.0162164233148469,0.0057703823195609
Africa:Senegal:Kolda,0.0,0.0,2014,0.0097824093758939,0.0162119174565035,0.0057603231191276
Africa:Senegal:Kolda,0.0,0.0,2015,0.0097718320666283,0.0162068954178187,0.0057482326162351
Africa:Senegal:Kolda,0.0,0.0,2016,0.0097630222987322,0.0162054165362771,0.0057360856358034
Africa:Senegal:Kolda,0.0,0.0,2017,0.0097519902116424,0.0161998159509874,0.0057225061849983
Africa:Senegal:Kolda,0.0,0.0,2018,0.0097619427747356,0.0162269973411144,0.005723133758285
Africa:Senegal:Kolda,0.0,0.0,2019,0.0097806189534737,0.0162726082223238,0.005728808972608
Africa:Senegal:Kolda,,,2020,0.0097750089829123,0.0162821134650532,0.0057172104394551
Africa:Senegal:Kolda,,,2021,0.0097753444001362,0.016301174098074,0.005709040848607
Africa:Senegal:Kolda,,,2022,0.0097756728861063,0.0163206462059169,0.005700855073246
Africa:Senegal:Kolda,,,2023,0.0097759928217452,0.0163406318449209,0.0056926946017695
Africa:Senegal:Kolda,,,2024,0.0097763057837623,0.0163609414719135,0.0056844957186319
Africa:Senegal:Kolda,,,2025,0.0097766129142854,0.0163814794633473,0.0056762402061568
Africa:Senegal:Louga,,,1990,0.0056286601682884,0.0099482878098469,0.0027770673278189
Africa:Senegal:Louga,,,1991,0.005629323128521,0.0099338998242962,0.0027791582509391
Africa:Senegal:Louga,,,1992,0.0056300036522648,0.0099198116755719,0.0027811655471001
Africa:Senegal:Louga,0.0,0.0,1993,0.0056381286840961,0.0099138538758449,0.0027864593800991
Africa:Senegal:Louga,,,1994,0.0056208872026,0.0098671240283345,0.0027815974206716
Africa:Senegal:Louga,,,1995,0.0056109895667134,0.0098295987958045,0.0027799875381544
Africa:Senegal:Louga,,,1996,0.0056010065257912,0.009793480331632,0.0027783387377952
Africa:Senegal:Louga,,,1997,0.0055909400068643,0.0097587731391822,0.0027765588376632
Africa:Senegal:Louga,,,1998,0.0055807915319606,0.0097254779852865,0.0027746479888056
Africa:Senegal:Louga,,,1999,0.0055705630725492,0.0096936047730974,0.0027726061496848
Africa:Senegal:Louga,,,2000,0.0055602571898653,0.0096656618046081,0.0027704329990959
Africa:Senegal:Louga,,,2001,0.0055498771151131,0.009639949542441,0.0027681279390964
Africa:Senegal:Louga,,,2002,0.0055394286753221,0.0096155747071148,0.0027656770401231
Africa:Senegal:Louga,,,2003,0.0055289210998566,0.0095926156908044,0.0027630570206995
Africa:Senegal:Louga,,,2004,0.0055183532143385,0.0095707478167957,0.0027603123911196
Africa:Senegal:Louga,0.0,0.0,2005,0.005505905370873,0.0095461160180697,0.0027570142527618
Africa:Senegal:Louga,,,2006,0.0055003648418145,0.0095373996433757,0.0027550193132363
Africa:Senegal:Louga,,,2007,0.0054929622556011,0.0095252414270967,0.0027525198906167
Africa:Senegal:Louga,,,2008,0.0054855560801762,0.0095135581139617,0.0027499474039728
Africa:Senegal:Louga,,,2009,0.0054781437318734,0.0095023662020218,0.0027473063917825
Africa:Senegal:Louga,0.0,0.0,2010,0.005467401968174,0.0094849661260428,0.0027437472929394
Africa:Senegal:Louga,,,2011,0.0054686831403921,0.0094903949605617,0.0027432021295304
Africa:Senegal:Louga,0.0,0.0,2012,0.0054686789839492,0.009491388234987,0.0027427413401221
Africa:Senegal:Louga,,,2013,0.0054611475038054,0.0094853483023403,0.002738506301029
Africa:Senegal:Louga,0.0,0.0,2014,0.005455808468571,0.0094814956423714,0.0027352621176544
Africa:Senegal:Louga,0.0,0.0,2015,0.0054494145825805,0.0094776324583519,0.0027311601398794
Africa:Senegal:Louga,0.0,0.0,2016,0.0054440774884871,0.0094742321182812,0.0027277517743281
Africa:Senegal:Louga,0.0,0.0,2017,0.005437459814615,0.0094702314333911,0.0027232715192365
Africa:Senegal:Louga,0.0,0.0,2018,0.0054434393421145,0.0094844082825161,0.0027237747015074
Africa:Senegal:Louga,0.0,0.0,2019,0.0054546371356944,0.0095075077991739,0.0027258725628543
