state,unmet_need,se.unmet_need,year,country,pred,pred_upper,pred_lower
Africa:Senegal:Sédhiou,,,2007,,0.1786170106543939,0.2176010007806405,0.1460967519479794
Africa:Senegal:Sédhiou,,,2008,,0.1760770170034893,0.2142164915507412,0.1440823541823437
Africa:Senegal:Sédhiou,,,2009,,0.1735768879091602,0.2066355284731887,0.1451452184502505
Africa:Senegal:Sédhiou,0.1596644699794501,0.0207792656917276,2010,Senegal,0.1711199110845727,0.1926081265421338,0.1514402830774681
Africa:Senegal:Sédhiou,,,2011,,0.1692962107241766,0.1977552811430606,0.1447017485077058
Africa:Senegal:Sédhiou,0.1304065102604238,0.0280891915321368,2012,Senegal,0.1677836371353762,0.1901909209410058,0.1476194488240906
Africa:Senegal:Sédhiou,,,2013,,0.1622471557940943,0.1903804120367845,0.1385767571053084
Africa:Senegal:Sédhiou,0.1280478416011174,0.0268726463430613,2014,Senegal,0.1574669254375003,0.178816659480273,0.1384891263091142
Africa:Senegal:Sédhiou,0.1409359148611358,0.0371580630883336,2015,Senegal,0.1457866118894696,0.1653005997575236,0.1277644140269225
Africa:Senegal:Sédhiou,0.1508222448309057,0.0202080514011822,2016,Senegal,0.1431301998479242,0.1611855190606196,0.1266977987768427
Africa:Senegal:Sédhiou,0.1551718776991162,0.0193062435307141,2017,Senegal,0.1455622156909625,0.164685043099926,0.1288902682866548
Africa:Senegal:Sédhiou,0.1420579486070622,0.021201875788613,2018,Senegal,0.1230933382461538,0.1403295445905535,0.1072361837025019
Africa:Senegal:Sédhiou,0.103606506232248,0.0204356022832268,2019,Senegal,0.1243837852981981,0.1424552915417708,0.1081366668845092
Africa:Senegal:Sédhiou,,,2020,,0.1245971077542885,0.152409628397806,0.1000897063235628
Africa:Senegal:Sédhiou,,,2021,,0.12466731796745,0.1601688656780993,0.0947472265241875
Africa:Senegal:Sédhiou,,,2022,,0.1247047206488115,0.1669090799644949,0.0904971655395794
Africa:Senegal:Sédhiou,,,2023,,0.1247281791864197,0.1729851977849386,0.0869429767325588
Africa:Senegal:Sédhiou,,,2024,,0.1247441526256071,0.1786081189582528,0.0838703879207834
Africa:Senegal:Sédhiou,,,2025,,0.124755537270685,0.1839548671007475,0.081120756551329
Africa:Senegal:Tambacounda,,,1990,,0.2042910732667481,0.268824355500473,0.1518463504417397
Africa:Senegal:Tambacounda,,,1991,,0.2042954623569133,0.2594027765917374,0.1581041279456784
Africa:Senegal:Tambacounda,,,1992,,0.2042991247747891,0.2485469875188147,0.1656783211122049
Africa:Senegal:Tambacounda,0.1632653061224489,0.0321940605394722,1993,Senegal,0.2043286907930279,0.2342333178585446,0.176318975938478
Africa:Senegal:Tambacounda,,,1994,,0.2047795998528221,0.2468532495719332,0.1679537646449885
Africa:Senegal:Tambacounda,,,1995,,0.2052550288657013,0.2551195194304683,0.1630483437784573
Africa:Senegal:Tambacounda,,,1996,,0.2057306818080403,0.2610907086991872,0.1598829034406948
Africa:Senegal:Tambacounda,,,1997,,0.2062061132263669,0.2651603803734784,0.158032447842935
Africa:Senegal:Tambacounda,,,1998,,0.2066819515171972,0.2677323623800719,0.1572549462342168
Africa:Senegal:Tambacounda,,,1999,,0.2071584044546634,0.2688046909810544,0.157447350139511
Africa:Senegal:Tambacounda,,,2000,,0.2076358100171493,0.2684133198829818,0.1586355625866666
Africa:Senegal:Tambacounda,,,2001,,0.2081149886461652,0.2664852401381927,0.1608800126768459
Africa:Senegal:Tambacounda,,,2002,,0.2085975681162925,0.2628344935875928,0.1643740180679189
Africa:Senegal:Tambacounda,,,2003,,0.2090879066671176,0.2571302391581695,0.1693807921820264
Africa:Senegal:Tambacounda,,,2004,,0.2095994907682112,0.2484455507532427,0.176776144085223
Africa:Senegal:Tambacounda,0.2332065520555469,0.0212439308186344,2005,Senegal,0.2103693632910584,0.2331076978028358,0.1897505224618312
Africa:Senegal:Tambacounda,,,2006,,0.2071829132356402,0.2431118627793622,0.1765713972685632
Africa:Senegal:Tambacounda,,,2007,,0.2042866933482887,0.2445879045458442,0.1702975257811771
Africa:Senegal:Tambacounda,,,2008,,0.2014439396952164,0.2410629868085647,0.1678372312680899
Africa:Senegal:Tambacounda,,,2009,,0.1986436039266493,0.2326480590639274,0.1691527869957427
Africa:Senegal:Tambacounda,0.1741287890429097,0.0165267339909875,2010,Senegal,0.1959004174344022,0.2159801781899166,0.1772245624638052
Africa:Senegal:Tambacounda,,,2011,,0.1940122833899833,0.2231946654643972,0.1687943584048346
Africa:Senegal:Tambacounda,0.1926705145027941,0.0341905508691247,2012,Senegal,0.1925124993177556,0.2146460280371859,0.1725655867023954
Africa:Senegal:Tambacounda,,,2013,,0.1863498270016896,0.2156472634657624,0.1618754597937938
Africa:Senegal:Tambacounda,0.2537888760789002,0.0295506346168642,2014,Senegal,0.1810977828319329,0.2021644547589185,0.1623343234256409
Africa:Senegal:Tambacounda,0.1619259546073151,0.0306316737811249,2015,Senegal,0.1675414760339603,0.1871654084319494,0.1490900631917187
Africa:Senegal:Tambacounda,0.1539642344062909,0.0458368672325216,2016,Senegal,0.1641107037492029,0.1830548328701918,0.146547441859831
Africa:Senegal:Tambacounda,0.1474137355948538,0.0225097213447344,2017,Senegal,0.1664148422197229,0.1863862364402204,0.1487470336364784
Africa:Senegal:Tambacounda,0.123483375452494,0.0142752411218361,2018,Senegal,0.1410911592197926,0.1582466184690227,0.1246785918982151
Africa:Senegal:Tambacounda,0.1383684090920595,0.024739779446605,2019,Senegal,0.1426458606737478,0.1610091026108448,0.1255215399959856
Africa:Senegal:Tambacounda,,,2020,,0.1428618041640452,0.172762965188218,0.1159746434341322
Africa:Senegal:Tambacounda,,,2021,,0.1429360013932449,0.1816050555997314,0.1097363206670129
Africa:Senegal:Tambacounda,,,2022,,0.1429770008561262,0.189163062180034,0.1048437381160414
Africa:Senegal:Tambacounda,,,2023,,0.1430034239143159,0.1960384366036427,0.1007218812453606
Africa:Senegal:Tambacounda,,,2024,,0.1430212858927621,0.2023444431722506,0.0971664756709955
Africa:Senegal:Tambacounda,,,2025,,0.1430331605605445,0.2082336428713658,0.0940175545589128
Africa:Senegal:Thiès,,,1990,,0.1381208567520425,0.1897347388514617,0.0996692869512356
Africa:Senegal:Thiès,,,1991,,0.1380981938281707,0.1827500626124752,0.1038577012892198
Africa:Senegal:Thiès,,,1992,,0.1380616669456806,0.1749606202734628,0.1088902022343269
Africa:Senegal:Thiès,0.1706161137440758,0.034288501869748,1993,Senegal,0.137989170249544,0.1655249307421314,0.1158049359363164
Africa:Senegal:Thiès,,,1994,,0.1382488073509482,0.1734891325100185,0.1101044549308585
Africa:Senegal:Thiès,,,1995,,0.1384597020272368,0.1790918247892373,0.1066431170416057
Africa:Senegal:Thiès,,,1996,,0.138650624664936,0.1831760128035308,0.1043438910834443
Africa:Senegal:Thiès,,,1997,,0.1388267943682657,0.1859189512122059,0.1029385730119972
Africa:Senegal:Thiès,,,1998,,0.1389927528483446,0.1875440937071643,0.1022016192289616
Africa:Senegal:Thiès,,,1999,,0.1391511922484769,0.1880479313182422,0.1021329552108483
Africa:Senegal:Thiès,,,2000,,0.1393042438018509,0.1874904729522434,0.1027123355716629
Africa:Senegal:Thiès,,,2001,,0.1394534360405713,0.1858396217992116,0.1039785208770099
Africa:Senegal:Thiès,,,2002,,0.1396008072231042,0.1829706569076307,0.1059657215922023
Africa:Senegal:Thiès,,,2003,,0.1397497551048933,0.178620604738767,0.1089373506194276
Africa:Senegal:Thiès,,,2004,,0.139909012892769,0.1723577464535308,0.1132244222302703
Africa:Senegal:Thiès,0.1279359041267069,0.0259012126323888,2005,Senegal,0.1402300055724262,0.1626218547868713,0.1202680666266629
Africa:Senegal:Thiès,,,2006,,0.1379370899717331,0.1682392918183271,0.1126423839383675
Africa:Senegal:Thiès,,,2007,,0.1358325174707106,0.1689096909224411,0.1086937086902516
Africa:Senegal:Thiès,,,2008,,0.1337670465579565,0.166236547193731,0.1069955196704147
Africa:Senegal:Thiès,,,2009,,0.1317331100764209,0.1603308570492672,0.1074893629116864
Africa:Senegal:Thiès,0.1067442767254478,0.025700798007087,2010,Senegal,0.1297389267020097,0.1499108064629083,0.1114004253255362
Africa:Senegal:Thiès,,,2011,,0.1282404246326923,0.1531961772331297,0.1067932710610686
Africa:Senegal:Thiès,0.1189174268896266,0.0328368980355763,2012,Senegal,0.1269882308709362,0.147298442262109,0.1087134302512693
Africa:Senegal:Thiès,,,2013,,0.1224732058534361,0.1467844714025144,0.1019773051204787
Africa:Senegal:Thiès,0.0683375285121875,0.0216039484254303,2014,Senegal,0.1185640175690791,0.1378208736461382,0.1013645493754289
Africa:Senegal:Thiès,0.1120941320588364,0.0264351442227817,2015,Senegal,0.109259638970568,0.1268050400537448,0.093220171207702
Africa:Senegal:Thiès,0.0825252607203728,0.0206928573071693,2016,Senegal,0.1070751615273572,0.1238843156048737,0.0917772775661985
Africa:Senegal:Thiès,0.1472516134494522,0.022957684465545,2017,Senegal,0.108974006910584,0.1263526156612699,0.0935275731464143
Africa:Senegal:Thiès,0.0484534894308632,0.0144706350708318,2018,Senegal,0.0913792340893574,0.1069816982880035,0.0771289215689187
Africa:Senegal:Thiès,0.0658088032117752,0.0204046695346981,2019,Senegal,0.0924315995822084,0.1084316904745376,0.0780067397179259
Africa:Senegal:Thiès,,,2020,,0.0925858006989201,0.1155928267754061,0.0726371700467852
Africa:Senegal:Thiès,,,2021,,0.0926557234170847,0.1214277433779099,0.0688866076556151
Africa:Senegal:Thiès,,,2022,,0.0926990902283148,0.1266002145859738,0.0658437020335209
Africa:Senegal:Thiès,,,2023,,0.0927282818846173,0.1313726461226226,0.063267143114938
Africa:Senegal:Thiès,,,2024,,0.0927481469063339,0.1357579459273402,0.0610090244740662
Africa:Senegal:Thiès,,,2025,,0.0927609536804991,0.1399312360143975,0.0590071630414793
Africa:Senegal:Ziguinchor,,,1990,,0.1481197581847965,0.2046958955560994,0.1066953195684257
Africa:Senegal:Ziguinchor,,,1991,,0.1480971674642742,0.197550694771903,0.1110227044020652
Africa:Senegal:Ziguinchor,,,1992,,0.1480650759724513,0.1896172751938924,0.1161569466358067
Africa:Senegal:Ziguinchor,0.1842105263157894,0.038454134923725,1993,Senegal,0.1479978933145924,0.1802365233851899,0.1230555599897583
Africa:Senegal:Ziguinchor,,,1994,,0.1482915294853734,0.1881946955463787,0.1174158093575972
Africa:Senegal:Ziguinchor,,,1995,,0.1485381410240479,0.1939337674374723,0.1139608314246944
Africa:Senegal:Ziguinchor,,,1996,,0.1487699330597466,0.1981138729390504,0.1116370758424012
Africa:Senegal:Ziguinchor,,,1997,,0.1489904312548766,0.2010504785849431,0.110170171990347
Africa:Senegal:Ziguinchor,,,1998,,0.1492036699170382,0.2027420595105187,0.1094786996241637
Africa:Senegal:Ziguinchor,,,1999,,0.1494122958691194,0.2033745969360455,0.1094537224176307
Africa:Senegal:Ziguinchor,,,2000,,0.149618191716092,0.2028805204135445,0.1100769084856185
Africa:Senegal:Ziguinchor,,,2001,,0.1498230272429823,0.2012251570653449,0.1113872911745109
Africa:Senegal:Ziguinchor,,,2002,,0.1500288018116264,0.1983245626631978,0.113511492563208
Africa:Senegal:Ziguinchor,,,2003,,0.1502385192344849,0.1939420461563535,0.1165776781190881
Africa:Senegal:Ziguinchor,,,2004,,0.1504609564412133,0.1876924133131174,0.1209326047492788
Africa:Senegal:Ziguinchor,0.1924432121935715,0.046049233278127,2005,Senegal,0.1508456128671151,0.178243628643357,0.1279139601732833
Africa:Senegal:Ziguinchor,,,2006,,0.148384991102133,0.1832392854609098,0.120333414682944
Africa:Senegal:Ziguinchor,,,2007,,0.1461106929599475,0.1835785641978242,0.1163065007493498
Africa:Senegal:Ziguinchor,,,2008,,0.1438783646302213,0.1805537999886949,0.1145229665812781
Africa:Senegal:Ziguinchor,,,2009,,0.1416829429722326,0.1742328154519201,0.1149537169455395
Africa:Senegal:Ziguinchor,0.1747459326181715,0.0482392309173511,2010,Senegal,0.1395390074065441,0.163480000411994,0.1187304629119266
Africa:Senegal:Ziguinchor,,,2011,,0.1378135822313092,0.1663015343615205,0.1140612588727521
Africa:Senegal:Ziguinchor,0.146910861185347,0.0376855644869571,2012,Senegal,0.136360357336219,0.1599989251193028,0.1158220937124144
Africa:Senegal:Ziguinchor,,,2013,,0.131404723014135,0.1589207507499754,0.1087902048601625
Africa:Senegal:Ziguinchor,0.0625548679086956,0.0347819857491989,2014,Senegal,0.1271066508703787,0.1493692172618842,0.1078448711226302
Africa:Senegal:Ziguinchor,0.1241314878895373,0.0193524325589761,2015,Senegal,0.117025473594012,0.1365531996074769,0.0997007241452293
Africa:Senegal:Ziguinchor,0.0698488355780982,0.0152090018921178,2016,Senegal,0.1144955370615448,0.1336551813343941,0.0975617658374582
Africa:Senegal:Ziguinchor,0.1038752851532702,0.0224575439975109,2017,Senegal,0.1164043031031639,0.1367146669610141,0.0988383641160797
Africa:Senegal:Ziguinchor,0.0822321558025909,0.0227422597328077,2018,Senegal,0.0978495025241662,0.1156035933935701,0.0820322395641335
Africa:Senegal:Ziguinchor,0.0945424661965262,0.0238532056890212,2019,Senegal,0.0989841049021857,0.1172394216271075,0.0829592895226313
Africa:Senegal:Ziguinchor,,,2020,,0.0991090519833825,0.1246016918917767,0.0775237705081342
Africa:Senegal:Ziguinchor,,,2021,,0.0991649331963354,0.1306695590848058,0.0736117976279969
Africa:Senegal:Ziguinchor,,,2022,,0.0991989232288708,0.1360772335567557,0.0704327656953144
Africa:Senegal:Ziguinchor,,,2023,,0.0992213361529217,0.141051842521003,0.0677302632433671
Africa:Senegal:Ziguinchor,,,2024,,0.099236718722245,0.1456345367723601,0.0653545095614161
Africa:Senegal:Ziguinchor,,,2025,,0.0992470594963463,0.1500583780380348,0.0632228136679707
Africa:Senegal:Kédougou,,,1990,,0.2162577077939539,0.2863500458917827,0.156640800308443
Africa:Senegal:Kédougou,,,1991,,0.2163126138182999,0.2771225961120944,0.1623586100249373
Africa:Senegal:Kédougou,,,1992,,0.2163978735731812,0.2667226039330322,0.1690302069180716
Africa:Senegal:Kédougou,0.0952380952380952,0.0292709047183933,1993,Senegal,0.2166021774321582,0.2537004098234094,0.1773168485338239
Africa:Senegal:Kédougou,,,1994,,0.2169866843843026,0.2652774139872636,0.1714727182038917
Africa:Senegal:Kédougou,,,1995,,0.2175013615022641,0.2732478337493791,0.1676699970247956
Africa:Senegal:Kédougou,,,1996,,0.2180538512046907,0.2791420884517856,0.1652077182864655
Africa:Senegal:Kédougou,,,1997,,0.2186273539723604,0.2832780339123265,0.1638236493115272
Africa:Senegal:Kédougou,,,1998,,0.219216646969147,0.2858815138912458,0.1634160414290164
Africa:Senegal:Kédougou,,,1999,,0.2198189832814756,0.2870923354245066,0.1639065282757602
Africa:Senegal:Kédougou,,,2000,,0.2204333083437584,0.2868438931891297,0.1653379113139235
Africa:Senegal:Kédougou,,,2001,,0.2210594703325542,0.2850729032128083,0.1677613181111601
Africa:Senegal:Kédougou,,,2002,,0.2216989556952394,0.2817035748209819,0.1713560324298819
Africa:Senegal:Kédougou,,,2003,,0.2223557809817292,0.2762822904330211,0.1763546562015443
Africa:Senegal:Kédougou,,,2004,,0.2230423153377818,0.2682571693843086,0.1833705970227243
Africa:Senegal:Kédougou,0.2103984019331789,0.0322379541326429,2005,Senegal,0.2239869168626931,0.2552512184424037,0.1944887579259406
Africa:Senegal:Kédougou,,,2006,,0.2210851762075912,0.263719279092049,0.1837134794234027
Africa:Senegal:Kédougou,,,2007,,0.2184837471387829,0.2652893970775011,0.178243607027205
Africa:Senegal:Kédougou,,,2008,,0.2159398360778345,0.2622213657423384,0.1761325499579734
Africa:Senegal:Kédougou,,,2009,,0.2134330297500845,0.2546835971539506,0.1774144136380273
Africa:Senegal:Kédougou,0.2297966133982475,0.0668700506358174,2010,Senegal,0.2109572842803294,0.2406617637435734,0.1839336308163436
Africa:Senegal:Kédougou,,,2011,,0.2091451393939259,0.2455492956176068,0.1774016174284664
Africa:Senegal:Kédougou,0.2440906592919986,0.0467562570530513,2012,Senegal,0.2076653381910255,0.2374106220452711,0.1810145588853657
Africa:Senegal:Kédougou,,,2013,,0.2012485876388952,0.2370151582286527,0.1708058742369414
Africa:Senegal:Kédougou,0.2473269735353268,0.0666713810000029,2014,Senegal,0.1956586878736596,0.2243388337707486,0.1702770856418375
Africa:Senegal:Kédougou,0.2028498415026381,0.0454973703780469,2015,Senegal,0.1816590912519666,0.2079870635434673,0.157704561569257
Africa:Senegal:Kédougou,0.1433904958344034,0.0189207634271679,2016,Senegal,0.1783655901309127,0.2028159458409623,0.1563214278344335
Africa:Senegal:Kédougou,0.2332354606573694,0.0357653154682984,2017,Senegal,0.1815208330259185,0.2079486539129664,0.1585567102209659
Africa:Senegal:Kédougou,0.1979952879727025,0.0438386078869513,2018,Senegal,0.1545664988193689,0.1789104192200437,0.1327815159559254
Africa:Senegal:Kédougou,0.1772052534698013,0.0330455490147922,2019,Senegal,0.1562757033858444,0.1812092738217655,0.1343847195146346
Africa:Senegal:Kédougou,,,2020,,0.1565152707054146,0.1921652834435583,0.125370866647972
Africa:Senegal:Kédougou,,,2021,,0.1566035486050483,0.2010448621631788,0.1191059862669034
Africa:Senegal:Kédougou,,,2022,,0.1566496063385911,0.208812802169072,0.1140526388855425
Africa:Senegal:Kédougou,,,2023,,0.1566780916612666,0.2158412971042034,0.1097703178326532
Africa:Senegal:Kédougou,,,2024,,0.1566977784331359,0.2223835685701359,0.1060491029786123
Africa:Senegal:Kédougou,,,2025,,0.1567126949620294,0.2284731462171967,0.1026990001941875
Africa:Senegal:Kolda,,,1990,,0.2320468847102621,0.3032019315404928,0.1712790329949291
Africa:Senegal:Kolda,,,1991,,0.232109988808648,0.2932767639905745,0.1777667391918685
Africa:Senegal:Kolda,,,1992,,0.232211697374793,0.2819571811989202,0.1853476947442429
Africa:Senegal:Kolda,0.0875,0.0425836276388231,1993,Senegal,0.2324636926727316,0.2670806792855925,0.1951056626936331
Africa:Senegal:Kolda,,,1994,,0.2327653204738793,0.2801529680601761,0.1880272746690125
Africa:Senegal:Kolda,,,1995,,0.2332218295469305,0.288736384934368,0.1835291523606091
Africa:Senegal:Kolda,,,1996,,0.2337219132357674,0.2949302319862986,0.1805865666444483
Africa:Senegal:Kolda,,,1997,,0.2342489370563518,0.2993014775936687,0.1789261277823917
Africa:Senegal:Kolda,,,1998,,0.2347976435476285,0.3019603672161825,0.1784027373384454
Africa:Senegal:Kolda,,,1999,,0.2353653328475095,0.3030609321009804,0.1788815363434586
Africa:Senegal:Kolda,,,2000,,0.2359508445809211,0.3026391553021722,0.1804048610883931
Africa:Senegal:Kolda,,,2001,,0.2365542889632164,0.3006163931050927,0.1830833326545401
Africa:Senegal:Kolda,,,2002,,0.2371776721155041,0.2967829571803203,0.187113974755229
Africa:Senegal:Kolda,,,2003,,0.2378261391423839,0.2906879713478334,0.1927893947683971
Africa:Senegal:Kolda,,,2004,,0.2385159598374141,0.2814529027322139,0.2009897804450834
Africa:Senegal:Kolda,0.244728483021577,0.0233648289625461,2005,Senegal,0.2395406758998062,0.2653389622343544,0.2148852198664373
Africa:Senegal:Kolda,,,2006,,0.2363034084857224,0.2762043882875368,0.2014419233014174
Africa:Senegal:Kolda,,,2007,,0.2334406027585053,0.27815021251269,0.1950153951139962
Africa:Senegal:Kolda,,,2008,,0.2306497355483525,0.2747618283645135,0.1926753088948789
Africa:Senegal:Kolda,,,2009,,0.2279137517295025,0.2661174921469001,0.1944278844386805
Africa:Senegal:Kolda,0.2293949486751873,0.0234981116831981,2010,Senegal,0.2252606449757555,0.2487716450059797,0.203385002317844
Africa:Senegal:Kolda,,,2011,,0.223165244592094,0.255958144205105,0.1946165350127718
Africa:Senegal:Kolda,0.2265939346509786,0.0274337684886675,2012,Senegal,0.2215390355447603,0.246263580909924,0.1990885937530913
Africa:Senegal:Kolda,,,2013,,0.214679012584387,0.2476280854585609,0.1869400420835315
Africa:Senegal:Kolda,0.2254495705200528,0.0382678478117929,2014,Senegal,0.208823280213855,0.2333538477643262,0.1869262619300861
Africa:Senegal:Kolda,0.1615852137359677,0.0250941260623068,2015,Senegal,0.1941052858932713,0.2165421224169057,0.1731055069844243
Africa:Senegal:Kolda,0.2307432756560453,0.0404551680253629,2016,Senegal,0.1908250483810843,0.2125868633338561,0.1709409221941862
Africa:Senegal:Kolda,0.2392620187685435,0.0311990346782443,2017,Senegal,0.1938609635310462,0.217099115444877,0.1738213582006704
Africa:Senegal:Kolda,0.1444413132363269,0.0157696322052665,2018,Senegal,0.1652769533038086,0.1852907340891834,0.1466731439324871
Africa:Senegal:Kolda,0.224598806221076,0.0353421063328746,2019,Senegal,0.1672104686558834,0.1888552170284352,0.147644581129495
Africa:Senegal:Kolda,,,2020,,0.1674151087702116,0.2018913520812019,0.1366910257331568
Africa:Senegal:Kolda,,,2021,,0.1674621224942224,0.2117086840561753,0.1295339502057505
Africa:Senegal:Kolda,,,2022,,0.1674774324447864,0.2201742761659981,0.1238372678445159
Africa:Senegal:Kolda,,,2023,,0.1674834685814876,0.2276977185829478,0.1190844833040922
Africa:Senegal:Kolda,,,2024,,0.1674876214674955,0.2347132474428587,0.1149758792942296
Africa:Senegal:Kolda,,,2025,,0.1674930640782563,0.2412543937322677,0.1113066347541037
Africa:Senegal:Louga,,,1990,,0.1825066313384915,0.2410842765417224,0.1355279439805335
Africa:Senegal:Louga,,,1991,,0.1824968995404158,0.2322319473968211,0.1414065489712353
Africa:Senegal:Louga,,,1992,,0.1824746022082441,0.2219250455384825,0.1486809238175327
Africa:Senegal:Louga,0.1951219512195122,0.0223495216544787,1993,Senegal,0.1824066231452409,0.2083890199733599,0.1594017781866276
Africa:Senegal:Louga,,,1994,,0.1827443751973818,0.2202975837872854,0.1503731794513564
Africa:Senegal:Louga,,,1995,,0.1830260985335231,0.2280836207774766,0.1452516954797824
Africa:Senegal:Louga,,,1996,,0.1832922344789091,0.2335745892209304,0.1419362231696839
Africa:Senegal:Louga,,,1997,,0.1835536131068938,0.2373526160864609,0.1398630670372216
Africa:Senegal:Louga,,,1998,,0.1838142713157944,0.2395949862439488,0.138840658141995
Africa:Senegal:Louga,,,1999,,0.1840760782959432,0.2404857533499639,0.1387405160449844
