state,unmet_need,se.unmet_need,year,pred,pred_upper,pred_lower
Africa:Senegal:Dakar,0.0499488632046955,0.0104755219815544,2015,0.0610333058466514,0.0737323075437929,0.0498168608543353
Africa:Senegal:Dakar,0.0389523171238403,0.0141898480149238,2016,0.0577238121878642,0.0705516376015478,0.046279093601232
Africa:Senegal:Dakar,0.0402024836134315,0.0071486132462833,2017,0.0550518012929338,0.0675177353262031,0.0440148964974206
Africa:Senegal:Dakar,0.0395445246125598,0.0099752666583844,2018,0.0466158283445685,0.0583961642089201,0.036389388107451
Africa:Senegal:Dakar,0.0511959660460519,0.0203015413270441,2019,0.0458242722917504,0.0589015675239261,0.0346656433917826
Africa:Senegal:Dakar,,,2020,0.0460460185780157,0.0631429252796766,0.0323941438570025
Africa:Senegal:Dakar,,,2021,0.0461832074417876,0.0668457534327677,0.0306466973291126
Africa:Senegal:Dakar,,,2022,0.0462898509094272,0.0702746239214188,0.0291914708849804
Africa:Senegal:Dakar,,,2023,0.0463684900667394,0.0734971128681194,0.0279386277814864
Africa:Senegal:Dakar,,,2024,0.0464217147665184,0.0765346159322105,0.026813349830212
Africa:Senegal:Dakar,,,2025,0.0464500867517859,0.079456642872002,0.0257987726155972
Africa:Senegal:Sédhiou,,,1990,0.1885720424408588,0.2808960848608273,0.1215234350206123
Africa:Senegal:Sédhiou,,,1991,0.1885726411354505,0.271765673312945,0.1264727209148688
Africa:Senegal:Sédhiou,,,1992,0.1885724988690043,0.2620042835605549,0.1320908166568407
Africa:Senegal:Sédhiou,0.1875,0.0428252043398296,1993,0.1885639484663163,0.25102906234507,0.1387918823001362
Africa:Senegal:Sédhiou,,,1994,0.1889459589524948,0.2576599931238805,0.1353577791150008
Africa:Senegal:Sédhiou,,,1995,0.1893166456737491,0.2625201109871562,0.1330622741360681
Africa:Senegal:Sédhiou,,,1996,0.189685624779742,0.2660926687586839,0.1316169034734886
Africa:Senegal:Sédhiou,,,1997,0.1900535640325355,0.2684253092080826,0.1309318570470168
Africa:Senegal:Sédhiou,,,1998,0.1904208386024616,0.2696100353965214,0.1309071728864876
Africa:Senegal:Sédhiou,,,1999,0.1907876133601583,0.2695867402457843,0.1316004298611718
Africa:Senegal:Sédhiou,,,2000,0.1911544345544805,0.2683404988669828,0.1329887687783277
Africa:Senegal:Sédhiou,,,2001,0.1915220118387174,0.2658196952621616,0.135131374734601
Africa:Senegal:Sédhiou,,,2002,0.1918917226261306,0.2618585231623466,0.1381841083864172
Africa:Senegal:Sédhiou,,,2003,0.1922661692134084,0.2562141796081132,0.1423702963866507
Africa:Senegal:Sédhiou,,,2004,0.1926532807222061,0.2484657944509667,0.1480789745783001
Africa:Senegal:Sédhiou,0.2277564430425646,0.0420701071805323,2005,0.1932121440249822,0.2374822126939288,0.1565058635641834
Africa:Senegal:Sédhiou,,,2006,0.1861769853458189,0.2356418747364236,0.1459009091972356
Africa:Senegal:Sédhiou,,,2007,0.1795027551404677,0.2293914573217627,0.138923699968722
Africa:Senegal:Sédhiou,,,2008,0.1730282046909244,0.2196044367129568,0.1346442823803812
Africa:Senegal:Sédhiou,,,2009,0.1667431209026622,0.2062224860549724,0.1331365064315649
Africa:Senegal:Sédhiou,0.1507146667111384,0.0185340646236495,2010,0.1606158320817823,0.1876421549566764,0.1359731787322183
Africa:Senegal:Sédhiou,,,2011,0.1577691850566377,0.1902938785139571,0.1292179824746001
Africa:Senegal:Sédhiou,0.1407699866928875,0.0255027689857176,2012,0.1551954288248645,0.1822082790576694,0.1302233522597257
Africa:Senegal:Sédhiou,,,2013,0.1476007401090552,0.1783326310789604,0.1205140984393464
Africa:Senegal:Sédhiou,0.1150794090195279,0.027038280728848,2014,0.1404948985510651,0.1650635064610613,0.1180114143768718
Africa:Senegal:Sédhiou,0.12385952000255,0.02800616341402,2015,0.136497161253832,0.1588825568758475,0.1164170314192782
Africa:Senegal:Sédhiou,0.1441578318135837,0.0169320582108262,2016,0.1386626836007101,0.1585976249598426,0.1210130261736062
Africa:Senegal:Sédhiou,0.1521051533042778,0.0165182236687515,2017,0.13957231442531,0.1595095091068901,0.1222451516527312
Africa:Senegal:Sédhiou,0.1279246489918241,0.0182923876504349,2018,0.1194067719436198,0.1391571197899523,0.1022971119535711
Africa:Senegal:Sédhiou,0.1026402859841585,0.0163203037239346,2019,0.1149820663508307,0.1367358793938825,0.0962500431052587
Africa:Senegal:Sédhiou,,,2020,0.1151888963860213,0.1479272225037748,0.0882483701004386
Africa:Senegal:Sédhiou,,,2021,0.1152286313781856,0.1567615235454814,0.0827688242519157
Africa:Senegal:Sédhiou,,,2022,0.1152503410246363,0.1645482614801907,0.0784224388354352
Africa:Senegal:Sédhiou,,,2023,0.1152640671477655,0.1716221631804622,0.0748092967723552
Africa:Senegal:Sédhiou,,,2024,0.1152733695185085,0.1783117197902152,0.0716611409576834
Africa:Senegal:Sédhiou,,,2025,0.1152796969683865,0.1846162972915255,0.0688709631640508
Africa:Senegal:Tambacounda,,,1990,0.1993284401230469,0.2851594136589709,0.1324086707539749
Africa:Senegal:Tambacounda,,,1991,0.1992806374980148,0.2751632558446232,0.13821800664984
Africa:Senegal:Tambacounda,,,1992,0.1991928230054432,0.2641438317524709,0.1448972539864833
Africa:Senegal:Tambacounda,0.1727272727272727,0.0304674328227685,1993,0.1990618245705967,0.251318506827484,0.1531960308676433
Africa:Senegal:Tambacounda,,,1994,0.2015534717513585,0.2624091943172877,0.1501564597033705
Africa:Senegal:Tambacounda,,,1995,0.2040279308949219,0.2711709445927904,0.1487281510421283
Africa:Senegal:Tambacounda,,,1996,0.2064862082221803,0.2783050568843209,0.1483690356276451
Africa:Senegal:Tambacounda,,,1997,0.2089248088868018,0.2839433807846925,0.1489295662753275
Africa:Senegal:Tambacounda,,,1998,0.2113419666193632,0.2881265650155247,0.1503600837374488
Africa:Senegal:Tambacounda,,,1999,0.2137366493608882,0.2908535296710293,0.1526670521962302
Africa:Senegal:Tambacounda,,,2000,0.2161081938934779,0.2921171317803564,0.1559089437632639
Africa:Senegal:Tambacounda,,,2001,0.2184564212353389,0.2917236807473745,0.1601818827111635
Africa:Senegal:Tambacounda,,,2002,0.220782148115765,0.2894931551625778,0.1657004549160098
Africa:Senegal:Tambacounda,,,2003,0.2230887341647137,0.2848554912912741,0.1729213712380193
Africa:Senegal:Tambacounda,,,2004,0.2253883133974169,0.2770862076943549,0.1826169374624993
Africa:Senegal:Tambacounda,0.249601060246721,0.0226468474514483,2005,0.2279040507097356,0.2632390945413395,0.1975234321343553
Africa:Senegal:Tambacounda,,,2006,0.2188479458624404,0.265665757036794,0.1798875672252267
Africa:Senegal:Tambacounda,,,2007,0.2102484126175109,0.2602393620496881,0.1689303026195575
Africa:Senegal:Tambacounda,,,2008,0.2018802360210582,0.2496198009409201,0.1620874546377616
Africa:Senegal:Tambacounda,,,2009,0.1937305551760677,0.2340965037947404,0.1592110688975708
Africa:Senegal:Tambacounda,0.1795596885082554,0.0167333518423188,2010,0.1857620960690338,0.2112646606472356,0.1626164871120842
Africa:Senegal:Tambacounda,,,2011,0.1814006424120976,0.2150397336683365,0.1522169511192521
Africa:Senegal:Tambacounda,0.1639562909582946,0.0260683697477749,2012,0.1773157121449814,0.2050755445094771,0.1524390820569845
Africa:Senegal:Tambacounda,,,2013,0.1678157655589789,0.2003800948692228,0.1400388161357912
Africa:Senegal:Tambacounda,0.1827486712526838,0.0256827272256418,2014,0.1588796125235407,0.1842116847701291,0.1369405682179665
Africa:Senegal:Tambacounda,0.1588081192000981,0.0259658470446422,2015,0.1488425236348365,0.172512660601818,0.128136579610451
Africa:Senegal:Tambacounda,0.1347639521264521,0.0325174368792397,2016,0.1437767587828834,0.1669498138336671,0.1229550678847306
Africa:Senegal:Tambacounda,0.1259906013937612,0.0179240764671038,2017,0.139101866383433,0.1605757709791818,0.1195649563398435
Africa:Senegal:Tambacounda,0.1145005357789942,0.0152480711312834,2018,0.1184559175832602,0.1376300434686839,0.1010866458205778
Africa:Senegal:Tambacounda,0.1102837953488688,0.0166970911934086,2019,0.1153308163979398,0.1366782598452512,0.0962921096129495
Africa:Senegal:Tambacounda,,,2020,0.1156706991051195,0.1480510161756561,0.0884889021860646
Africa:Senegal:Tambacounda,,,2021,0.1158322727143104,0.1570390300583377,0.0831234835725729
Africa:Senegal:Tambacounda,,,2022,0.115952801730106,0.1649434955583078,0.0788723954563099
Africa:Senegal:Tambacounda,,,2023,0.1160412840485303,0.172208698507818,0.0752814531090601
Africa:Senegal:Tambacounda,,,2024,0.1161006254697709,0.1789288027293274,0.0721645623632062
Africa:Senegal:Tambacounda,,,2025,0.1161321168728705,0.185248070262531,0.0693917482015365
Africa:Senegal:Thiès,,,1990,0.1549758442646846,0.2283224150002813,0.1041244087247413
Africa:Senegal:Thiès,,,1991,0.1548659656407921,0.2190878839264186,0.1088595349633987
Africa:Senegal:Thiès,,,1992,0.1546268877358229,0.2086877865536894,0.1143552884741898
Africa:Senegal:Thiès,0.167192429022082,0.0240711833172053,1993,0.1542685100013114,0.1962698482948334,0.1213003837350454
Africa:Senegal:Thiès,,,1994,0.1525769736841533,0.2024250634881836,0.1148117332623837
Africa:Senegal:Thiès,,,1995,0.1507711019152907,0.2058222433180755,0.1100555923644324
Africa:Senegal:Thiès,,,1996,0.1488540741658247,0.2073047441904928,0.1063420385446376
Africa:Senegal:Thiès,,,1997,0.1468271828902216,0.2071315495937003,0.1034264703111199
Africa:Senegal:Thiès,,,1998,0.1446929025619257,0.2055155950173715,0.1011652001764642
Africa:Senegal:Thiès,,,1999,0.1424551707947014,0.2024856042633486,0.0994955940262378
Africa:Senegal:Thiès,,,2000,0.1401186532000625,0.198100591860447,0.0983962823407616
Africa:Senegal:Thiès,,,2001,0.1376887874476602,0.1923897496860435,0.0978896627482612
Africa:Senegal:Thiès,,,2002,0.1351715811860902,0.1853211032762277,0.0980171027131876
Africa:Senegal:Thiès,,,2003,0.1325745338132908,0.176711265868613,0.0989643967872686
Africa:Senegal:Thiès,,,2004,0.1299086756782966,0.1662495896475214,0.1010602171117256
Africa:Senegal:Thiès,0.1205732402412209,0.0161214181527705,2005,0.1273025367838401,0.152809416733858,0.1054757801560827
Africa:Senegal:Thiès,,,2006,0.1220342280072355,0.1541424362239062,0.0959815926579608
Africa:Senegal:Thiès,,,2007,0.1169727416202155,0.1509493594358678,0.0898640042358646
Africa:Senegal:Thiès,,,2008,0.1119977125919265,0.1446995166681854,0.0858128572178214
Africa:Senegal:Thiès,,,2009,0.1071102178601788,0.1357136786539982,0.083619328883393
Africa:Senegal:Thiès,0.0971819620451767,0.0199339430654219,2010,0.1022999998358556,0.1234504385311342,0.0838387990054544
Africa:Senegal:Thiès,,,2011,0.0988278575797573,0.1221188326232609,0.0790519410329943
Africa:Senegal:Thiès,0.0835097001586943,0.0145764143093111,2012,0.0955009988391898,0.1141339934518226,0.0788096252902233
Africa:Senegal:Thiès,,,2013,0.0894424659759952,0.1104615304896948,0.0714919556483641
Africa:Senegal:Thiès,0.0360976725359841,0.0169991009576437,2014,0.0837460151254645,0.1010364362336635,0.0685018349769832
Africa:Senegal:Thiès,0.1063597759260892,0.0218418642050395,2015,0.0802380823155385,0.095637943852484,0.0669147989557377
Africa:Senegal:Thiès,0.0635758529552067,0.0116426454513544,2016,0.0782588506067492,0.0924477112577188,0.0657564709775807
Africa:Senegal:Thiès,0.0860957300911725,0.0113621219896022,2017,0.0778505801924279,0.0916548800077346,0.06585551923714
Africa:Senegal:Thiès,0.0425046397899184,0.0112595665703637,2018,0.0651756207033025,0.0793170047381569,0.053024293894965
Africa:Senegal:Thiès,0.0610328266692656,0.0172442496709614,2019,0.0639508630338413,0.0799480979902587,0.050630508931545
Africa:Senegal:Thiès,,,2020,0.0644650387246737,0.0863789782486716,0.0471554728816379
Africa:Senegal:Thiès,,,2021,0.0648184889266123,0.0918725547790656,0.0446180706649699
Africa:Senegal:Thiès,,,2022,0.0650950868463623,0.0968634647922602,0.0425211433814776
Africa:Senegal:Thiès,,,2023,0.0653012445065629,0.1015151763572566,0.0407205618080884
Africa:Senegal:Thiès,,,2024,0.0654392261241658,0.1058207626275313,0.0390966138391774
Africa:Senegal:Thiès,,,2025,0.0655099052044176,0.1099072863037644,0.0376168575143527
Africa:Senegal:Ziguinchor,,,1990,0.1808521892889182,0.2769009221350645,0.1161678881394057
Africa:Senegal:Ziguinchor,,,1991,0.1807930581958776,0.2680432955360324,0.1207799356917364
Africa:Senegal:Ziguinchor,,,1992,0.1806714057849787,0.2584726906683075,0.1259633782478802
Africa:Senegal:Ziguinchor,0.2077922077922078,0.0474573788955588,1993,0.1804699862728646,0.2478283844781907,0.1321222808296234
Africa:Senegal:Ziguinchor,,,1994,0.1795410918273905,0.2517656877594433,0.1278684536465218
Africa:Senegal:Ziguinchor,,,1995,0.1785203077545517,0.2540647657488134,0.1247510911211818
Africa:Senegal:Ziguinchor,,,1996,0.1774340572261019,0.2550196874374661,0.1224256394220796
Africa:Senegal:Ziguinchor,,,1997,0.176291234405316,0.254685046035586,0.1207634270568524
Africa:Senegal:Ziguinchor,,,1998,0.1750946213737691,0.2531881962120587,0.1197466069666509
Africa:Senegal:Ziguinchor,,,1999,0.1738482455848078,0.2504608504315018,0.1193332481059814
Africa:Senegal:Ziguinchor,,,2000,0.1725542720882252,0.2464810538593285,0.1195373508557658
Africa:Senegal:Ziguinchor,,,2001,0.1712152028864416,0.241213617901197,0.1204432471568182
Africa:Senegal:Ziguinchor,,,2002,0.1698335744356317,0.2345538622736684,0.1221440957457281
Africa:Senegal:Ziguinchor,,,2003,0.1684129444179101,0.2262468264499982,0.1248533614845549
Africa:Senegal:Ziguinchor,,,2004,0.1669621606910814,0.2158549115759284,0.1289662288060737
Africa:Senegal:Ziguinchor,0.1718914542812343,0.0241812875797502,2005,0.1656266136915766,0.2021436297960101,0.1357995927506396
Africa:Senegal:Ziguinchor,,,2006,0.1588307736448296,0.2019631446059256,0.1247053929643499
Africa:Senegal:Ziguinchor,,,2007,0.152367132788164,0.1970965683821113,0.1173493219064869
Africa:Senegal:Ziguinchor,,,2008,0.1460875403135853,0.1888190694355467,0.1124985494377168
Africa:Senegal:Ziguinchor,,,2009,0.1399834157287966,0.1774003657258593,0.1099493589359954
Africa:Senegal:Ziguinchor,0.1266636800873223,0.0247490829492921,2010,0.1340211279085199,0.1620690637430355,0.1105374877030754
Africa:Senegal:Ziguinchor,,,2011,0.1300086207544866,0.1606284531479112,0.104829753738378
Africa:Senegal:Ziguinchor,0.1450228460058001,0.0261561209038854,2012,0.1262011239886327,0.1511316890048529,0.1049791277140043
Africa:Senegal:Ziguinchor,,,2013,0.1157742631764067,0.142344824395195,0.0933982284609235
Africa:Senegal:Ziguinchor,0.0711137105112738,0.0179440900773589,2014,0.1061786883107736,0.1270158760638337,0.0876741711805797
Africa:Senegal:Ziguinchor,0.1175178213925221,0.0229649010832236,2015,0.1004201662055296,0.1192088078314034,0.0838471699496025
Africa:Senegal:Ziguinchor,0.0691109438787456,0.0135459530296736,2016,0.0974723887544796,0.1154994596223298,0.0813611089533934
Africa:Senegal:Ziguinchor,0.0971991053290469,0.0152940193701517,2017,0.0974374657185344,0.1154904991979212,0.0816501722101592
Africa:Senegal:Ziguinchor,0.1124421344964089,0.0243300588218138,2018,0.0839732511789128,0.1021207422522605,0.0686079595002566
Africa:Senegal:Ziguinchor,0.0612472670840582,0.0163271709478855,2019,0.0810692008677427,0.1010632458745317,0.0643183207090538
Africa:Senegal:Ziguinchor,,,2020,0.0813842424346815,0.1086301217347319,0.0596934458211219
Africa:Senegal:Ziguinchor,,,2021,0.0815551119204143,0.1150003772535255,0.0562875379461219
Africa:Senegal:Ziguinchor,,,2022,0.0816844986231773,0.1207834795619721,0.053519329457135
Africa:Senegal:Ziguinchor,,,2023,0.0817798861901994,0.1261111710358713,0.051149466443817
Africa:Senegal:Ziguinchor,,,2024,0.0818439643877507,0.1311868100807816,0.0490775724943597
Africa:Senegal:Ziguinchor,,,2025,0.0818780652907388,0.1359520321353748,0.0472125561265223
Africa:Senegal:Kédougou,,,1990,0.2032353434429606,0.3099013459458755,0.1205061556225411
Africa:Senegal:Kédougou,,,1991,0.203313822454815,0.3013740017222837,0.124708224035769
Africa:Senegal:Kédougou,,,1992,0.2034518576348426,0.2924583774230495,0.1293357016230088
Africa:Senegal:Kédougou,0.1304347826086956,0.0541580478774139,1993,0.2036627224813509,0.2826657983937212,0.134578735609199
Africa:Senegal:Kédougou,,,1994,0.2054339231490976,0.2890538900445981,0.1347557828991973
Africa:Senegal:Kédougou,,,1995,0.2073065615329358,0.2941208367780902,0.1355235518491423
Africa:Senegal:Kédougou,,,1996,0.2092647899412854,0.2981057645210818,0.1368512865258379
Africa:Senegal:Kédougou,,,1997,0.211297907870101,0.3011363955944444,0.138760722364743
Africa:Senegal:Kédougou,,,1998,0.2134025677674173,0.3031174120018006,0.1412771030284527
Africa:Senegal:Kédougou,,,1999,0.2155727010432815,0.3040403743752527,0.1444533525003415
Africa:Senegal:Kédougou,,,2000,0.217809794986749,0.3038091776018345,0.1483942284283981
Africa:Senegal:Kédougou,,,2001,0.2201123768181914,0.302288316240774,0.1532354949288228
Africa:Senegal:Kédougou,,,2002,0.2224814524676622,0.2993283915562955,0.1591850449815965
Africa:Senegal:Kédougou,,,2003,0.2249209436267703,0.2944745285025974,0.1665601665748347
Africa:Senegal:Kédougou,,,2004,0.2274414740000566,0.2871949766463476,0.175946854096857
Africa:Senegal:Kédougou,0.2312258862684137,0.0305935623524522,2005,0.2302438702534078,0.2757629961590945,0.1890546306068328
Africa:Senegal:Kédougou,,,2006,0.2265935437798687,0.2815667495126572,0.1791586766601464
Africa:Senegal:Kédougou,,,2007,0.2232440532255813,0.2817901594111405,0.1736749552546445
Africa:Senegal:Kédougou,,,2008,0.2199879057083552,0.2777389589161685,0.1712710380023789
Africa:Senegal:Kédougou,,,2009,0.2168099324542509,0.2694732427884245,0.1719892561500265
Africa:Senegal:Kédougou,0.2126561750137666,0.047313914547281,2010,0.2136608146392401,0.2557833624425449,0.1770101825363539
Africa:Senegal:Kédougou,,,2011,0.212322354592236,0.2582497154845812,0.1733037801729491
Africa:Senegal:Kédougou,0.235955954653441,0.038319997418144,2012,0.2112606276740757,0.2497514415789657,0.1779865219685866
Africa:Senegal:Kédougou,,,2013,0.2002179064333757,0.2424115503496229,0.1643943758153591
Africa:Senegal:Kédougou,0.2151471033351955,0.0572935365366803,2014,0.1898245244819978,0.2246848809972714,0.1595585945837963
Africa:Senegal:Kédougou,0.1934541371176063,0.0351308508876938,2015,0.1807813221052786,0.2116893667212913,0.1535670135177658
Africa:Senegal:Kédougou,0.1203399630506294,0.0219338669811666,2016,0.1775907043666325,0.2066227249039423,0.1514424648316539
Africa:Senegal:Kédougou,0.2060377158644847,0.0298017339955805,2017,0.1806817928627472,0.2103326618852569,0.1548607386746203
Africa:Senegal:Kédougou,0.1796791613542923,0.0309621825138994,2018,0.1580290553528374,0.187298639359414,0.1330814533204358
Africa:Senegal:Kédougou,0.1560377010134347,0.0259641674659196,2019,0.1544632059243736,0.1860738111661533,0.1279673289559023
Africa:Senegal:Kédougou,,,2020,0.1545207458658818,0.1990566554337795,0.1182740980082676
Africa:Senegal:Kédougou,,,2021,0.1544133095538533,0.2094548756013646,0.1113043054955497
Africa:Senegal:Kédougou,,,2022,0.1543161029149306,0.2186925698434873,0.1056985771818126
Africa:Senegal:Kédougou,,,2023,0.1542405313253132,0.2272029364617666,0.1009828852365391
Africa:Senegal:Kédougou,,,2024,0.1541905736903075,0.2350983296312889,0.0969023087867353
Africa:Senegal:Kédougou,,,2025,0.1541679030568508,0.2426418110670926,0.0932650822784727
Africa:Senegal:Kolda,,,1990,0.1959767380607674,0.2947200177714035,0.1180883107215286
Africa:Senegal:Kolda,,,1991,0.1960994450737163,0.2861577715370899,0.1224797605805868
Africa:Senegal:Kolda,,,1992,0.1963365997314666,0.2772284309050182,0.1274005168615776
Africa:Senegal:Kolda,0.1262135922330097,0.044820085817704,1993,0.1967058575517068,0.267292856417154,0.1330922053911424
Africa:Senegal:Kolda,,,1994,0.1991498148915657,0.274834799785475,0.1336301492700594
Africa:Senegal:Kolda,,,1995,0.2017712139117826,0.2809609055837392,0.134883595442718
Africa:Senegal:Kolda,,,1996,0.204549031432638,0.2861585158730115,0.136794991691128
Africa:Senegal:Kolda,,,1997,0.2074742279778577,0.2903733086332705,0.1393980391310903
Africa:Senegal:Kolda,,,1998,0.2105413205627115,0.2935823258950799,0.1427093494525344
Africa:Senegal:Kolda,,,1999,0.213750747226921,0.2957585876973105,0.1468466188328765
Africa:Senegal:Kolda,,,2000,0.217102087208151,0.2967762120954776,0.1519200191825348
Africa:Senegal:Kolda,,,2001,0.2205971866605704,0.2964580761647188,0.1580772868721323
Africa:Senegal:Kolda,,,2002,0.2242391836199593,0.2945961083606078,0.1656470187409477
Africa:Senegal:Kolda,,,2003,0.2280339134869164,0.2906494232028795,0.1751093299708079
Africa:Senegal:Kolda,,,2004,0.2319952357338502,0.2836008791108024,0.1874177193844925
Africa:Senegal:Kolda,0.2524653024426247,0.0210312014761915,2005,0.2363484132877183,0.2702605531144862,0.2057565677221124
Africa:Senegal:Kolda,,,2006,0.2294647142557316,0.2764598365849394,0.1888214240087096
Africa:Senegal:Kolda,,,2007,0.2230480106828314,0.2743892509370657,0.1791963384763922
Africa:Senegal:Kolda,,,2008,0.2168726882647154,0.2669641233846802,0.1739271405527874
Africa:Senegal:Kolda,,,2009,0.2109204330228043,0.2544474015505571,0.1728533340537253
Africa:Senegal:Kolda,0.2049493409911792,0.0220028840945787,2010,0.205143498644,0.2344692702565075,0.1781646478645187
Africa:Senegal:Kolda,,,2011,0.201137411872999,0.2372378037863863,0.1689097411239164
Africa:Senegal:Kolda,0.1945768382101659,0.0226566589610753,2012,0.197525426132084,0.2256856614690791,0.1711433246556142
Africa:Senegal:Kolda,,,2013,0.1868921331993596,0.2213932628946175,0.1557210669900727
Africa:Senegal:Kolda,0.1483816415020375,0.0331586160365416,2014,0.17700263397228,0.2046137951036437,0.1507602410001293
Africa:Senegal:Kolda,0.1447440320888031,0.0182913773944735,2015,0.1708293583945188,0.1949812245429114,0.1480583668972319
Africa:Senegal:Kolda,0.1937200103933515,0.0336078149199048,2016,0.176363448673604,0.2018943329294016,0.1534313584080465
Africa:Senegal:Kolda,0.2077647802093589,0.0228321068798497,2017,0.180433316104588,0.2057161701761334,0.1584570388218062
Africa:Senegal:Kolda,0.1335312582581435,0.0170404055805875,2018,0.1565684909695199,0.1804123153047969,0.1356380052291585
Africa:Senegal:Kolda,0.2008971009934905,0.0258044759818405,2019,0.1584456551392392,0.1873821026772799,0.1346237064900994
Africa:Senegal:Kolda,,,2020,0.1581878686591933,0.201328250847404,0.1235044093911066
Africa:Senegal:Kolda,,,2021,0.1578319724174958,0.2120933652399962,0.1158010937459691
Africa:Senegal:Kolda,,,2022,0.157540605330017,0.2214817950685661,0.1097112347064211
Africa:Senegal:Kolda,,,2023,0.157320702099596,0.23006212980161,0.1046122217137325
Africa:Senegal:Kolda,,,2024,0.1571743932956575,0.2380884410338483,0.1002267431331078
Africa:Senegal:Kolda,,,2025,0.15710228652062,0.2457949701034333,0.0963886587649823
Africa:Senegal:Louga,,,1990,0.1761218620907243,0.2522843762185925,0.1194374019050129
Africa:Senegal:Louga,,,1991,0.176142836871504,0.2425023490688474,0.1251140614703316
Africa:Senegal:Louga,,,1992,0.1761854314146121,0.2317234069044664,0.1318820186079331
Africa:Senegal:Louga,0.1853658536585365,0.0262544599269032,1993,0.1762411687850092,0.2188435484558513,0.1406857466100404
Africa:Senegal:Louga,,,1994,0.1754662228360876,0.2269891472652455,0.1337407875342024
Africa:Senegal:Louga,,,1995,0.1747036144058033,0.2323398891376028,0.1290049335831831
Africa:Senegal:Louga,,,1996,0.1739642656291082,0.2358640985937834,0.1256110502396785
Africa:Senegal:Louga,,,1997,0.1732484857920984,0.2378903301681204,0.1232288682198499
Africa:Senegal:Louga,,,1998,0.172556239896027,0.2385051769506158,0.1217598841467328
Africa:Senegal:Louga,,,1999,0.1718877792792931,0.2378518685291864,0.1210889151772868
Africa:Senegal:Louga,,,2000,0.1712433843692655,0.2359331575841151,0.1211926293841477
Africa:Senegal:Louga,,,2001,0.1706236873758511,0.2326673425082117,0.1221217572945123
Africa:Senegal:Louga,,,2002,0.1700299206315824,0.2279577007884171,0.1240026974088116
Africa:Senegal:Louga,,,2003,0.1694651217258631,0.2215508682437882,0.127023048948053
Africa:Senegal:Louga,,,2004,0.1689383586188594,0.2129545821390256,0.1316136711810978
Africa:Senegal:Louga,0.1593613264260844,0.0227770552723518,2005,0.1686199562296081,0.20068201171108,0.1392171570827202
Africa:Senegal:Louga,,,2006,0.164558431603658,0.2046384060404231,0.1300170501149336
Africa:Senegal:Louga,,,2007,0.1607829161204553,0.2033751273942766,0.1247565561480435
Africa:Senegal:Louga,,,2008,0.157113685972611,0.1982550804812944,0.1221995144254778
Africa:Senegal:Louga,,,2009,0.153537387411833,0.1893469527858049,0.1223337996460894
Africa:Senegal:Louga,0.1207850156714723,0.0187044026336987,2010,0.1500216326261091,0.1751279468530289,0.1266532691358209
